region,gender,relocated,wage,experience,education,age,other_work,health,marital_status,pension,power_ladder,wealth_ladder,NCAT1,NCAT2,NCAT3,NCAT4,NCAT5,NCAT6,total_hh_income,has_wage
72,1,2,17000,23,10,48,1,3,2,2,3,3,0,0,1,2,0,0,49075,TRUE
72,2,2,12500,5,3,25,2,3,1,2,3,3,0,0,1,2,0,0,49075,TRUE
72,2,1,0,18,6,47,1,4,2,1,3,3,0,0,1,2,0,0,49075,FALSE
72,2,1,0,32,6,62,2,3,2,1,1,3,0,0,0,0,1,1,44251.42,FALSE
72,1,2,15000,44,5,64,2,3,2,1,1,3,0,0,0,0,1,1,44251.42,TRUE
72,2,2,0,NA,2,19,2,3,1,2,4,3,0,1,1,2,0,0,60700,FALSE
72,2,2,12600,24,10,51,2,3,2,2,4,3,0,1,1,2,0,0,60700,TRUE
72,1,2,45000,37,10,59,2,3,2,2,4,4,0,1,1,2,0,0,60700,TRUE
72,2,1,0,32,10,78,2,3,5,1,4,3,0,0,1,0,0,1,56245,FALSE
72,1,2,0,2,10,26,2,3,1,2,6,4,0,0,1,0,0,1,56245,FALSE
73,2,2,0,10,3,51,1,3,4,2,2,2,0,0,0,1,0,0,14000,FALSE
73,2,1,40000,8,6,26,2,2,4,2,6,7,0,1,0,1,0,0,40000,TRUE
73,2,1,0,31,6,69,2,4,5,1,3,5,0,0,0,0,0,1,35733.74,FALSE
73,1,2,42000,5,10,28,2,2,2,2,3,5,1,1,1,1,0,0,55146,TRUE
73,2,1,0,99999996,6,27,2,2,2,2,5,5,1,1,1,1,0,0,55146,FALSE
73,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,55146,FALSE
73,2,1,0,33,2,54,1,3,2,2,3,3,0,0,1,1,0,0,90594.23,FALSE
73,1,1,80000,29,6,56,2,3,2,2,3,3,0,0,1,1,0,0,90594.23,TRUE
73,1,1,48000,6,6,32,2,2,2,2,5,5,0,1,1,1,0,0,77000,TRUE
73,2,2,24000,8,5,30,2,2,2,2,5,5,0,1,1,1,0,0,77000,TRUE
73,2,2,20000,26,5,49,2,3,5,2,4,4,0,1,0,1,0,0,34994.43,TRUE
73,2,2,0,NA,1,17,2,2,1,1,5,4,0,1,0,1,0,0,34994.43,FALSE
73,2,2,0,NA,1,19,2,3,1,1,4,3,0,0,0,2,0,0,27607.01,FALSE
73,2,1,0,19,5,47,2,3,4,1,2,3,0,0,0,2,0,0,27607.01,FALSE
73,2,1,35000,28,6,47,2,3,4,2,3,5,0,0,0,1,0,0,37510.92,TRUE
73,2,2,0,99999997,6,34,2,3,2,2,4,4,1,1,1,1,0,0,71684.96,FALSE
73,1,1,65000,99999997,10,31,2,2,2,2,5,6,1,1,1,1,0,0,71684.96,TRUE
73,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,71684.96,FALSE
73,1,1,0,41,5,63,2,3,2,1,4,4,0,0,0,0,1,1,34259.34,FALSE
73,2,1,0,35,5,59,2,2,2,1,5,6,0,0,0,0,1,1,34259.34,FALSE
73,2,2,13000,38,4,59,2,2,5,1,2,5,0,0,0,0,0,1,26804.67,TRUE
73,2,1,0,47,1,89,2,4,5,1,3,3,0,0,0,0,0,1,26280,FALSE
73,2,1,0,34,1,72,1,4,3,1,2,3,0,0,0,0,1,1,34711.79,FALSE
73,1,1,0,35,5,72,2,3,3,1,2,2,0,0,0,0,1,1,34711.79,FALSE
73,1,2,24000,33,5,54,2,3,2,2,3,5,0,0,1,1,0,0,58421.17,TRUE
73,2,2,12500,33,2,54,1,3,2,2,2,4,0,0,1,1,0,0,58421.17,TRUE
73,2,1,0,14,6,47,1,2,3,2,2,5,0,0,2,1,0,0,61789.32,FALSE
73,1,1,0,21,10,54,1,3,3,2,4,6,0,0,2,1,0,0,61789.32,FALSE
73,1,2,25000,1,3,21,2,2,1,2,5,6,0,0,2,1,0,0,61789.32,TRUE
73,2,1,0,10,6,42,1,3,2,2,4,4,0,1,1,1,0,0,30429.73,FALSE
73,1,2,40000,24,6,43,2,3,2,2,5,5,0,1,1,1,0,0,30429.73,TRUE
73,2,2,0,99999998,17,43,2,2,4,2,5,6,0,1,0,1,0,0,50000,FALSE
73,1,1,0,14,4,58,2,3,4,1,6,5,0,0,2,0,0,1,40470.84,FALSE
73,1,1,0,8,5,36,2,2,3,2,3,3,0,0,2,0,0,1,40470.84,FALSE
73,2,1,0,36,6,78,2,4,5,1,6,5,0,0,2,0,0,1,40470.84,FALSE
73,1,2,13000,30,4,48,2,2,1,2,3,1,0,0,1,0,0,1,28121.5,TRUE
73,2,1,0,28,3,68,2,3,5,1,3,1,0,0,1,0,0,1,28121.5,FALSE
73,2,1,25000,42,6,62,2,2,5,1,2,5,0,0,0,0,0,1,44600,TRUE
73,1,1,0,28,1,67,2,3,2,1,2,3,0,0,0,0,1,1,29104,FALSE
73,2,1,0,28,5,71,2,4,2,1,2,2,0,0,0,0,1,1,29104,FALSE
73,2,1,0,45,6,73,2,3,5,1,3,3,0,0,0,0,0,1,22526.72,FALSE
73,2,1,0,99999997,6,70,2,3,5,1,4,4,0,0,0,0,0,1,13300,FALSE
73,2,2,13000,36,10,61,2,3,1,1,2,2,0,0,0,0,0,1,24961,TRUE
73,2,1,0,33,2,60,2,3,2,1,5,4,0,0,0,0,1,1,22912.5,FALSE
73,1,2,0,35,4,62,2,2,2,1,1,4,0,0,0,0,1,1,22912.5,FALSE
73,1,2,0,9,10,35,2,2,1,2,6,6,0,0,1,0,1,1,67895.42,FALSE
73,2,1,0,39,10,61,2,3,2,1,4,5,0,0,1,0,1,1,67895.42,FALSE
73,1,1,0,40,10,62,2,2,2,1,5,5,0,0,1,0,1,1,67895.42,FALSE
73,2,1,0,40,6,63,2,2,5,1,3,3,0,0,0,0,0,1,19368.88,FALSE
73,1,2,0,NA,2,20,2,3,1,2,8,7,0,1,2,1,0,0,147309.82,FALSE
73,1,2,100000,23,10,43,2,3,2,2,7,7,0,1,2,1,0,0,147309.82,TRUE
73,2,2,30000,26,6,45,2,3,2,2,5,5,0,1,2,1,0,0,147309.82,TRUE
73,1,1,0,22,5,45,2,3,3,2,3,3,0,1,1,1,0,0,39000,FALSE
73,2,2,16000,7,5,39,2,3,3,2,4,3,0,1,1,1,0,0,39000,TRUE
73,1,2,0,NA,1,36,2,3,1,2,2,2,0,0,1,0,0,1,20790.99,FALSE
73,2,2,0,46,2,68,2,3,4,1,2,3,0,0,1,0,0,1,20790.99,FALSE
73,2,1,0,29,4,63,2,3,5,1,2,2,0,0,0,0,0,1,17366,FALSE
73,2,1,18000,39,6,59,2,3,2,1,2,2,0,0,0,0,1,1,49969.69,TRUE
73,1,1,0,40,6,60,2,3,2,1,5,5,0,0,0,0,1,1,49969.69,FALSE
73,2,1,12000,32,2,52,2,3,4,2,2,2,0,0,0,2,0,1,30811,TRUE
73,2,1,8000,99999996,2,30,2,3,1,2,2,2,0,0,0,2,0,1,30811,TRUE
73,2,1,0,33,5,72,2,4,5,1,1,2,0,0,0,2,0,1,30811,FALSE
73,1,1,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,2,1,1,0,0,86000,FALSE
73,1,1,50000,11,3,31,2,2,2,2,4,5,1,2,1,1,0,0,86000,TRUE
73,2,2,0,0,3,29,2,2,2,2,5,5,1,2,1,1,0,0,86000,FALSE
73,2,2,18000,13,6,37,2,3,4,2,3,5,0,1,0,1,0,0,25000,TRUE
73,1,2,0,NA,NA,5,NA,3,NA,NA,NA,NA,1,1,1,1,1,0,80800,FALSE
73,1,1,50000,9,10,35,2,3,2,2,6,5,1,1,1,1,1,0,80800,TRUE
73,1,1,0,43,3,78,2,3,5,1,99999997,99999997,1,1,1,1,1,0,80800,FALSE
73,2,2,15000,6,11,33,2,2,2,2,5,4,1,1,1,1,1,0,80800,TRUE
73,1,2,0,0,6,19,2,2,1,2,2,6,0,1,2,1,0,0,54168.96,FALSE
73,1,1,0,28,5,44,2,2,2,2,2,5,0,1,2,1,0,0,54168.96,FALSE
73,2,1,0,11,1,36,1,2,3,2,2,4,0,1,2,1,0,0,54168.96,FALSE
73,2,1,0,35,1,86,2,4,4,1,3,3,0,0,0,0,0,2,46291.88,FALSE
73,2,1,0,35,6,62,2,3,5,1,2,3,0,0,0,0,0,2,46291.88,FALSE
73,1,2,40000,8,6,28,2,2,1,2,4,3,0,0,1,0,0,0,45000,TRUE
73,1,1,0,42,5,62,2,3,2,1,3,3,0,0,0,0,1,1,37065,FALSE
73,2,2,0,33,6,60,2,3,2,1,3,3,0,0,0,0,1,1,37065,FALSE
73,2,2,0,99999996,2,37,2,3,2,2,7,7,2,0,2,1,1,0,97000,FALSE
73,2,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,2,1,1,0,97000,FALSE
73,1,1,18000,99999997,10,54,2,3,2,2,8,7,2,0,2,1,1,0,97000,TRUE
73,2,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,2,0,2,1,1,0,97000,FALSE
73,1,1,0,21,2,64,2,4,5,1,4,5,2,0,2,1,1,0,97000,FALSE
73,1,2,18000,0,2,18,2,3,1,2,9,8,2,0,2,1,1,0,97000,TRUE
73,2,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,36200,FALSE
73,1,1,0,16,5,49,1,2,3,2,2,2,1,1,1,1,0,0,36200,FALSE
73,2,2,15000,5,1,42,2,2,3,2,1,2,1,1,1,1,0,0,36200,TRUE
73,2,2,0,NA,1,17,2,2,1,2,4,2,1,1,1,1,0,0,36200,FALSE
73,1,1,16000,38,2,55,2,3,2,1,7,7,0,0,1,0,0,1,66491.42,TRUE
73,2,2,16000,37,3,55,2,3,2,1,5,8,0,0,1,0,0,1,66491.42,TRUE
73,2,2,35000,11,11,36,2,3,2,2,3,3,0,1,1,2,0,0,70665.11,TRUE
73,2,2,0,NA,2,18,2,2,1,2,3,3,0,1,1,2,0,0,70665.11,FALSE
73,1,2,20000,13,2,34,2,2,2,2,3,3,0,1,1,2,0,0,70665.11,TRUE
73,2,1,0,99999997,10,69,2,3,2,1,4,6,0,0,0,0,1,1,42308.52,FALSE
73,1,1,0,99999997,5,64,2,2,2,1,5,6,0,0,0,0,1,1,42308.52,FALSE
73,2,1,23000,35,2,55,2,2,2,1,3,3,0,0,1,1,0,1,143580,TRUE
73,2,2,14000,6,6,34,2,3,4,2,5,3,0,0,1,1,0,1,143580,TRUE
73,1,1,0,99999997,6,57,2,3,2,1,4,6,0,0,1,1,0,1,143580,FALSE
73,2,2,0,14,17,38,2,2,2,2,5,6,0,1,1,1,0,0,96652.87,FALSE
73,1,2,0,99999997,6,48,2,2,2,2,4,4,0,1,1,1,0,0,96652.87,FALSE
73,1,1,0,NA,NA,5,NA,3,NA,NA,NA,NA,1,1,0,1,1,1,75871.29,FALSE
73,2,2,14000,15,10,36,2,3,4,2,4,4,1,1,0,1,1,1,75871.29,TRUE
73,2,1,15000,39,6,60,2,3,2,1,5,5,1,1,0,1,1,1,75871.29,TRUE
73,1,1,0,40,10,62,2,3,2,1,5,5,1,1,0,1,1,1,75871.29,FALSE
73,1,1,27000,37,5,55,2,2,2,2,2,5,0,0,2,1,0,0,71885.88,TRUE
73,1,2,0,0,3,24,2,2,1,2,2,3,0,0,2,1,0,0,71885.88,FALSE
73,2,1,40000,23,11,44,2,2,2,2,5,6,0,0,2,1,0,0,71885.88,TRUE
73,1,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,60415.24,FALSE
73,2,2,20000,9,4,37,2,2,2,2,2,2,1,1,1,1,0,0,60415.24,TRUE
73,1,2,25000,19,5,41,2,2,2,2,2,2,1,1,1,1,0,0,60415.24,TRUE
73,2,1,0,24,6,64,2,3,2,1,4,5,0,0,0,0,1,1,39735,FALSE
73,1,1,0,43,6,65,2,3,2,1,4,4,0,0,0,0,1,1,39735,FALSE
73,1,1,20000,32,5,50,2,3,2,2,2,5,0,0,1,1,0,0,56800,TRUE
73,2,1,34000,26,6,46,2,3,2,2,3,5,0,0,1,1,0,0,56800,TRUE
73,1,1,0,NA,NA,7,NA,4,NA,NA,NA,NA,0,1,2,1,0,0,23414.24,FALSE
73,1,2,0,NA,1,18,2,2,1,2,2,3,0,1,2,1,0,0,23414.24,FALSE
73,2,2,0,11,10,45,2,3,2,2,1,1,0,1,2,1,0,0,23414.24,FALSE
73,1,2,18000,15,10,37,2,2,2,2,6,4,0,1,2,1,0,0,23414.24,TRUE
73,1,2,8000,99999996,1,35,2,3,2,1,99999998,99999998,0,2,1,1,0,0,27846,TRUE
73,2,2,0,99999996,1,43,2,2,2,2,99999997,99999997,0,2,1,1,0,0,27846,FALSE
73,2,1,0,22,12,44,2,3,2,2,3,2,0,0,1,1,0,0,52461.68,FALSE
73,1,1,60000,14,6,38,2,2,2,2,6,7,0,0,1,1,0,0,52461.68,TRUE
73,2,1,11777,99999997,6,64,2,3,2,1,4,5,0,0,0,0,1,1,55832.89,TRUE
73,1,1,0,99999997,6,72,2,3,2,1,6,6,0,0,0,0,1,1,55832.89,FALSE
73,2,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,0,0,2,0,1,39014.31,FALSE
73,2,1,0,51,4,71,2,4,5,1,5,3,1,0,0,2,0,1,39014.31,FALSE
73,2,1,0,10,2,43,1,3,1,2,3,3,1,0,0,2,0,1,39014.31,FALSE
73,2,1,0,0,1,24,2,3,2,2,1,3,1,0,0,2,0,1,39014.31,FALSE
73,2,2,0,39,2,66,1,3,2,1,2,5,0,0,0,0,1,1,97813.5,FALSE
73,1,2,0,38,6,72,1,3,2,1,2,5,0,0,0,0,1,1,97813.5,FALSE
73,2,1,0,30,1,65,2,3,5,1,2,3,0,0,0,0,0,1,15336.43,FALSE
73,2,2,0,51,6,72,2,4,5,1,2,3,0,0,0,0,0,1,16659.18,FALSE
73,2,1,18000,16,5,36,2,3,3,2,6,5,0,2,1,1,0,0,39105.12,TRUE
73,1,1,25000,28,5,46,2,3,3,2,5,5,0,2,1,1,0,0,39105.12,TRUE
73,2,1,18000,15,1,33,1,2,2,2,4,5,0,2,1,1,0,0,180736.61,TRUE
73,1,1,16000,13,6,35,1,2,2,2,3,6,0,2,1,1,0,0,180736.61,TRUE
73,2,1,16000,35,10,58,2,2,5,1,5,3,0,0,1,0,0,1,33493.17,TRUE
73,1,1,0,NA,2,22,2,2,1,2,3,3,0,0,1,0,0,1,33493.17,FALSE
73,2,1,29200,4,10,26,2,2,1,2,5,5,0,0,0,1,1,1,205192.38,TRUE
73,1,1,0,37,6,63,1,3,2,1,4,6,0,0,0,1,1,1,205192.38,FALSE
73,2,1,0,31,3,62,1,4,2,1,3,5,0,0,0,1,1,1,205192.38,FALSE
73,2,1,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,3,1,1,0,0,23592.39,FALSE
73,1,1,0,25,3,47,2,4,3,1,2,3,1,3,1,1,0,0,23592.39,FALSE
73,2,2,0,NA,1,33,2,2,3,2,3,3,1,3,1,1,0,0,23592.39,FALSE
73,1,1,0,42,1,78,2,4,5,1,2,2,0,0,0,0,1,0,15330.92,FALSE
73,1,1,16000,22,2,40,2,2,2,2,2,2,0,2,1,1,0,0,38867.44,TRUE
73,2,2,16000,18,6,45,2,2,2,2,2,2,0,2,1,1,0,0,38867.44,TRUE
73,1,2,85000,26,10,51,2,3,2,2,4,6,1,0,1,1,0,0,102099.99,TRUE
73,2,1,0,12,6,36,2,3,2,2,4,5,1,0,1,1,0,0,102099.99,FALSE
73,2,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,102099.99,FALSE
73,2,1,0,NA,1,37,2,2,2,2,2,2,3,4,2,2,0,0,57849.88,FALSE
73,2,1,0,NA,NA,3,NA,2,NA,NA,NA,NA,3,4,2,2,0,0,57849.88,FALSE
73,1,1,0,NA,1,18,1,2,1,2,3,3,3,4,2,2,0,0,57849.88,FALSE
73,1,1,0,15,3,45,1,3,2,2,2,2,3,4,2,2,0,0,57849.88,FALSE
73,1,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,3,4,2,2,0,0,57849.88,FALSE
73,1,1,0,NA,NA,6,NA,2,NA,NA,NA,NA,3,4,2,2,0,0,57849.88,FALSE
73,2,1,0,NA,1,19,2,2,1,2,2,3,3,4,2,2,0,0,57849.88,FALSE
73,1,99999999,0,NA,2,19,2,2,1,2,2,99999997,0,1,1,1,0,0,19597.64,FALSE
73,2,1,0,17,2,39,2,2,5,2,2,5,0,1,1,1,0,0,19597.64,FALSE
73,2,2,0,51,2,79,2,4,2,1,2,4,0,0,0,0,1,1,55903.69,FALSE
73,1,1,0,55,6,83,2,4,2,1,5,5,0,0,0,0,1,1,55903.69,FALSE
73,2,1,27000,42,6,61,2,2,5,1,3,4,0,0,1,0,0,2,87861.09,TRUE
73,1,1,17000,0,6,26,2,2,4,2,5,5,0,0,1,0,0,2,87861.09,TRUE
73,2,1,0,32,1,87,2,3,5,1,2,4,0,0,1,0,0,2,87861.09,FALSE
73,2,1,15000,29,6,47,2,3,5,1,3,5,0,1,0,1,0,0,44182.01,TRUE
73,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,47606.9,FALSE
73,2,2,1400,99999996,2,34,2,3,2,2,7,6,1,1,1,1,0,0,47606.9,TRUE
73,1,2,25000,99999997,6,29,2,3,2,2,6,7,1,1,1,1,0,0,47606.9,TRUE
73,2,2,17000,27,6,44,2,3,2,2,4,7,0,0,1,1,0,0,49068,TRUE
73,1,2,30000,31,2,52,2,3,2,2,7,7,0,0,1,1,0,0,49068,TRUE
73,2,2,0,99999997,5,62,2,3,5,1,4,3,0,0,0,0,0,1,17909.27,FALSE
73,2,2,19000,31,5,55,2,3,2,2,5,5,0,0,1,0,0,1,60000,TRUE
73,1,2,40000,31,10,55,2,2,2,2,4,4,0,0,1,0,0,1,60000,TRUE
73,2,1,0,26,2,62,2,3,2,1,4,5,0,0,0,0,1,1,38552.34,FALSE
73,1,1,0,43,6,65,2,2,2,1,5,6,0,0,0,0,1,1,38552.34,FALSE
73,2,1,0,99999998,10,63,2,4,2,1,4,5,0,0,0,0,1,1,39595.44,FALSE
73,1,1,0,99999997,5,61,2,3,2,1,4,5,0,0,0,0,1,1,39595.44,FALSE
73,2,1,0,45,4,63,2,3,5,1,3,3,0,0,0,0,0,1,16400,FALSE
73,1,1,7000,25,6,55,2,3,2,2,2,2,0,0,2,2,0,0,57200.01,TRUE
73,2,1,0,19,4,53,2,4,2,1,3,3,0,0,2,2,0,0,57200.01,FALSE
73,2,2,15000,2,2,21,2,2,1,2,99999997,99999997,0,0,2,2,0,0,57200.01,TRUE
73,1,2,12000,4,1,26,2,2,1,2,99999997,99999997,0,0,2,2,0,0,57200.01,TRUE
73,2,2,18000,8,5,34,2,3,3,2,2,5,1,1,1,1,0,0,78000,TRUE
73,1,2,40000,11,10,31,2,2,3,2,5,5,1,1,1,1,0,0,78000,TRUE
73,2,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,78000,FALSE
73,1,1,0,NA,1,17,2,4,1,1,5,5,1,2,1,1,0,0,40999.1,FALSE
73,1,1,30000,22,1,43,2,2,3,2,7,6,1,2,1,1,0,0,40999.1,TRUE
73,1,1,0,NA,1,17,2,3,1,1,5,7,1,2,1,1,0,0,40999.1,FALSE
73,2,2,0,15,6,38,2,3,3,2,5,6,1,2,1,1,0,0,40999.1,FALSE
73,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,2,1,1,0,0,40999.1,FALSE
73,1,2,40000,23,10,44,2,2,2,1,5,5,0,1,1,1,0,0,79900,TRUE
73,2,2,18000,22,5,44,2,2,2,2,2,4,0,1,1,1,0,0,79900,TRUE
73,1,1,0,NA,NA,1,NA,2,NA,NA,NA,NA,1,2,1,1,0,0,73600,FALSE
73,2,1,0,6,6,44,2,3,2,2,1,3,1,2,1,1,0,0,73600,FALSE
73,1,2,40000,26,6,48,2,2,2,2,1,5,1,2,1,1,0,0,73600,TRUE
73,2,2,16200,36,6,57,2,3,5,1,4,4,0,0,0,0,0,1,31447.46,TRUE
73,1,1,0,32,4,50,2,3,2,2,2,4,0,0,1,1,0,0,56717.65,FALSE
73,2,1,0,27,3,45,2,2,2,2,3,5,0,0,1,1,0,0,56717.65,FALSE
73,2,2,0,3,4,48,2,4,4,1,4,5,0,0,0,1,0,0,25752,FALSE
73,2,1,0,28,5,68,2,4,4,1,4,4,0,0,0,0,0,1,18739.94,FALSE
73,2,1,0,99999997,6,82,2,3,5,1,5,8,0,0,0,0,0,1,21500,FALSE
73,2,2,0,NA,1,23,2,2,3,2,2,99999997,3,1,3,2,0,0,106000,FALSE
73,1,1,0,29,6,50,2,3,2,2,99999997,99999997,3,1,3,2,0,0,106000,FALSE
73,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,3,1,3,2,0,0,106000,FALSE
73,1,2,30000,0,5,20,2,2,1,2,4,4,3,1,3,2,0,0,106000,TRUE
73,1,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,3,1,3,2,0,0,106000,FALSE
73,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,3,1,3,2,0,0,106000,FALSE
73,2,1,8000,9,5,45,2,3,2,2,3,4,3,1,3,2,0,0,106000,TRUE
73,1,2,42000,3,5,25,2,2,3,2,3,4,3,1,3,2,0,0,106000,TRUE
73,1,1,0,44,5,61,2,2,2,1,5,2,0,0,0,0,1,1,29200,FALSE
73,2,1,0,29,4,67,2,3,2,1,5,5,0,0,0,0,1,1,29200,FALSE
73,2,1,17000,44,6,64,2,3,5,1,6,5,0,0,0,0,0,1,31309,TRUE
73,2,2,0,12,5,44,2,3,3,2,3,4,0,1,1,1,0,0,49000,FALSE
73,1,2,20000,23,5,46,2,2,3,2,3,4,0,1,1,1,0,0,49000,TRUE
73,2,1,0,30,6,61,2,4,4,1,3,4,0,1,1,1,0,1,98328,FALSE
73,1,2,70000,10,2,35,2,2,4,2,4,5,0,1,1,1,0,1,98328,TRUE
73,2,1,0,NA,2,19,2,1,1,2,3,5,0,1,1,1,0,1,98328,FALSE
73,1,2,0,99999997,4,32,2,1,2,2,5,6,0,0,1,1,0,0,23065.15,FALSE
73,2,1,0,11,2,30,2,4,2,2,5,5,0,0,1,1,0,0,23065.15,FALSE
73,2,2,0,NA,2,24,1,3,1,2,5,3,0,0,0,2,0,0,61000,FALSE
73,2,2,20000,18,2,45,2,2,3,2,4,4,0,0,0,2,0,0,61000,TRUE
73,2,2,0,NA,2,17,2,2,1,2,3,3,0,1,0,1,0,0,15000,FALSE
73,2,2,23000,15,6,44,2,2,4,2,3,3,0,1,0,1,0,0,15000,TRUE
73,1,1,0,50,3,69,2,2,2,1,4,5,0,0,0,0,1,1,37704,FALSE
73,2,1,0,45,5,67,2,3,2,1,4,5,0,0,0,0,1,1,37704,FALSE
73,2,2,19000,99999997,2,49,2,2,2,2,5,6,0,0,2,1,0,0,80000,TRUE
73,1,1,61000,28,3,51,2,3,2,2,4,6,0,0,2,1,0,0,80000,TRUE
73,1,2,0,NA,2,19,2,2,1,2,5,4,0,0,2,1,0,0,80000,FALSE
73,2,1,0,33,10,63,2,3,2,1,5,5,1,0,0,0,1,1,41753.2,FALSE
73,1,1,0,31,6,64,2,4,2,1,5,5,1,0,0,0,1,1,41753.2,FALSE
73,1,1,0,NA,NA,3,NA,4,NA,NA,NA,NA,1,0,0,0,1,1,41753.2,FALSE
73,2,1,20000,7,5,27,2,2,1,2,4,4,0,0,0,2,1,0,77546.02,TRUE
73,1,1,0,32,2,60,2,3,2,1,4,5,0,0,0,2,1,0,77546.02,FALSE
73,2,1,27000,23,2,46,2,3,2,2,7,4,0,0,0,2,1,0,77546.02,TRUE
73,2,1,0,30,10,61,2,4,5,1,5,5,0,1,0,0,0,1,52909,FALSE
73,2,2,17000,6,5,33,2,3,4,2,5,5,0,1,0,1,0,0,23500,TRUE
73,2,2,0,39,3,73,2,4,5,1,2,3,0,0,0,0,0,1,22698.08,FALSE
73,1,1,8004,46,3,61,2,2,3,1,3,3,0,0,0,0,1,1,39887.75,TRUE
73,2,1,0,36,3,69,2,2,3,1,3,3,0,0,0,0,1,1,39887.75,FALSE
73,2,1,16500,18,6,40,2,3,2,2,2,3,0,2,1,1,0,0,53049.86,TRUE
73,1,1,32000,27,6,45,2,2,2,2,2,3,0,2,1,1,0,0,53049.86,TRUE
73,1,1,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,0,0,1,0,0,26300,FALSE
73,2,1,18000,9,6,25,2,2,4,2,6,5,2,0,0,1,0,0,26300,TRUE
73,2,1,0,NA,NA,1,NA,2,NA,NA,NA,NA,2,0,0,1,0,0,26300,FALSE
73,1,1,18000,13,6,33,2,2,2,2,5,4,0,1,1,1,0,0,27939.93,TRUE
73,2,1,19000,10,6,36,2,3,2,2,7,5,0,1,1,1,0,0,27939.93,TRUE
73,2,2,25000,9,10,29,2,2,2,2,5,6,1,1,1,1,0,0,73093.46,TRUE
73,2,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,73093.46,FALSE
73,1,2,35000,9,6,27,2,2,2,2,6,7,1,1,1,1,0,0,73093.46,TRUE
73,1,2,0,27,2,61,2,3,2,1,2,4,0,0,0,0,1,1,27991.86,FALSE
73,2,2,0,34,6,63,2,3,2,1,3,4,0,0,0,0,1,1,27991.86,FALSE
73,2,1,7000,32,6,60,2,3,4,1,3,3,0,0,0,0,0,1,16963.53,TRUE
73,1,2,20000,20,3,42,2,2,5,2,2,3,0,1,1,0,0,0,29347.17,TRUE
73,1,1,0,NA,1,16,2,2,1,1,2,3,0,1,1,0,0,0,29347.17,FALSE
73,2,1,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,37287.33,FALSE
73,1,2,26000,10,5,29,2,2,2,2,3,5,1,0,1,1,0,0,37287.33,TRUE
73,2,2,0,NA,5,26,2,3,2,2,3,3,1,0,1,1,0,0,37287.33,FALSE
73,1,2,38000,28,6,49,2,3,4,2,4,5,0,0,1,0,0,0,47441.8,TRUE
73,2,2,7800,40,6,63,2,3,2,1,4,6,0,0,0,1,1,1,61748.47,TRUE
73,1,1,0,37,6,65,2,3,2,1,6,7,0,0,0,1,1,1,61748.47,FALSE
73,2,2,0,NA,1,41,2,3,1,1,7,8,0,0,0,1,1,1,61748.47,FALSE
73,1,1,35000,26,3,49,2,2,2,2,3,3,0,0,1,1,0,0,51320.01,TRUE
73,2,2,15800,12,6,48,2,3,2,2,3,3,0,0,1,1,0,0,51320.01,TRUE
73,2,2,0,6,5,32,2,2,2,2,4,5,2,1,1,1,0,0,73300,FALSE
73,1,1,25000,14,5,34,2,2,2,2,5,5,2,1,1,1,0,0,73300,TRUE
73,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,73300,FALSE
73,2,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,73300,FALSE
73,2,1,23000,3,6,27,2,2,3,2,3,3,0,0,1,1,0,0,51000,TRUE
73,1,2,33000,6,6,26,2,3,3,2,3,3,0,0,1,1,0,0,51000,TRUE
73,2,1,0,19,2,38,2,2,3,2,2,3,0,0,1,2,0,1,37759.44,FALSE
73,1,1,0,20,1,43,2,2,3,2,2,2,0,0,1,2,0,1,37759.44,FALSE
73,2,1,0,25,6,66,1,4,5,1,2,3,0,0,1,2,0,1,37759.44,FALSE
73,2,1,10000,7,1,38,2,2,5,2,3,3,0,0,1,2,0,1,37759.44,TRUE
73,2,2,15000,34,6,54,1,3,2,2,4,4,0,0,0,1,1,0,63899.58,TRUE
73,1,1,0,37,2,60,2,3,2,1,6,5,0,0,0,1,1,0,63899.58,FALSE
